duration,protocol_type,service,src_bytes,dst_bytes,flag,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,srv_serror_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,label
0,tcp,http,598,525,SF,85,131,0.0,0.93,0.07,0.0,0.4,62,98,0.97,0.03,0.0,0.0,0.39,0.0,Normal
0,tcp,other,66,0,OTH,16,5,0.0,0.19,0.81,0.0,0.4,16,5,0.19,0.81,0.17,0.0,0.4,0.0,Normal
0,tcp,http,231,0,OTH,15,28,0.0,1.0,0.0,0.0,0.46,15,28,1.0,0.0,0.55,0.0,0.46,0.0,Normal
0,tcp,http,231,0,OTH,5,23,0.0,1.0,0.0,0.0,0.78,5,23,1.0,0.0,0.38,0.0,0.78,0.0,Normal
0,tcp,http,296,0,OTH,2,6,0.0,1.0,0.0,0.0,0.67,2,6,1.0,0.0,0.29,0.0,0.67,0.0,Normal
0,tcp,http,232,0,OTH,33,96,0.0,1.0,0.0,0.0,0.66,33,92,1.0,0.0,0.35,0.0,0.64,0.0,Normal
0,tcp,http,60,0,S1,483,514,0.83,0.98,0.02,0.78,0.08,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,24,29,0.0,0.75,0.25,0.0,0.38,24,29,0.75,0.25,0.03,0.0,0.38,0.0,Normal
0,tcp,http,599,525,SF,12,14,0.0,0.83,0.17,0.0,0.29,12,14,0.83,0.17,0.0,0.0,0.29,0.0,Normal
0,tcp,other,66,0,OTH,10,16,0.0,1.0,0.0,0.0,0.38,10,16,1.0,0.0,0.0,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,3254,6290,0.0,1.0,0.0,0.0,0.48,42,100,1.0,0.0,0.01,0.0,0.58,0.0,Normal
0,tcp,other,66,0,OTH,1444,2567,0.0,0.95,0.05,0.0,0.47,51,100,1.0,0.0,0.0,0.0,0.49,0.0,Normal
0,tcp,other,242,0,OTH,67,7,0.0,0.07,0.93,0.0,0.29,63,4,0.05,0.95,0.2,0.0,0.25,0.0,Normal
0,tcp,other,66,0,OTH,191,331,0.0,0.96,0.04,0.0,0.45,61,93,0.95,0.05,0.0,0.0,0.38,0.0,Normal
0,tcp,http,232,0,OTH,15,41,0.0,1.0,0.0,0.0,0.63,15,41,1.0,0.0,0.36,0.0,0.63,0.0,Normal
0,tcp,http,599,525,SF,13,17,0.0,0.85,0.15,0.0,0.35,13,17,0.85,0.15,0.0,0.0,0.35,0.0,Normal
0,tcp,other,258,0,OTH,5,0,0.0,0.0,1.0,0.0,0.0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,549,949,0.0,0.95,0.05,0.0,0.45,54,95,0.94,0.06,0.0,0.0,0.46,0.0,Normal
0,tcp,other,162,0,OTH,22,0,0.0,0.0,1.0,0.0,0.0,22,0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,242,0,OTH,56,3,0.0,0.04,0.96,0.0,0.33,56,3,0.04,0.96,0.25,0.0,0.33,0.0,Normal
0,tcp,http,790,614,SF,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,60,0,S1,563,590,0.9,0.99,0.01,0.86,0.06,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,258,0,OTH,6,0,0.0,0.0,1.0,0.0,0.0,6,0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,1,3,0.0,1.0,0.0,0.0,0.67,1,3,1.0,0.0,0.25,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,378,1262,0.0,1.0,0.0,0.0,0.7,35,96,1.0,0.0,0.47,0.0,0.64,0.0,Normal
0,tcp,other,66,0,OTH,164,245,0.0,0.96,0.04,0.0,0.36,63,100,1.0,0.0,0.07,0.0,0.37,0.0,Normal
0,tcp,private,258,0,OTH,2,2,0.0,1.0,0.0,0.0,0.0,2,2,1.0,0.0,0.67,0.0,0.0,0.0,Normal
0,tcp,http,392,0,OTH,15,20,0.0,0.73,0.27,0.0,0.45,15,20,0.73,0.27,0.0,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,24,72,0.0,1.0,0.0,0.0,0.67,24,72,1.0,0.0,0.33,0.0,0.67,0.0,Normal
0,tcp,private,162,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,409,0,OTH,28,41,0.0,0.93,0.07,0.0,0.37,28,41,0.93,0.07,0.14,0.0,0.37,0.0,Normal
0,tcp,http,60,0,S1,761,773,0.95,0.99,0.01,0.94,0.02,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,1225,0,OTH,7,21,0.0,1.0,0.0,0.0,0.67,7,21,1.0,0.0,0.32,0.0,0.67,0.0,Normal
0,tcp,http,566,524,SF,46,74,0.0,0.91,0.09,0.0,0.43,46,74,0.91,0.09,0.0,0.0,0.43,0.0,Normal
0,tcp,http,232,0,OTH,31,90,0.0,1.0,0.0,0.0,0.66,31,90,1.0,0.0,0.35,0.0,0.66,0.0,Normal
0,tcp,http,237,0,OTH,4,10,0.0,1.0,0.0,0.0,0.6,4,10,1.0,0.0,0.36,0.0,0.6,0.0,Normal
0,tcp,other,66,0,OTH,25,35,0.0,0.92,0.08,0.0,0.34,25,35,0.92,0.08,0.14,0.0,0.34,0.0,Normal
0,tcp,http,232,0,OTH,26,80,0.0,1.0,0.0,0.0,0.68,26,80,1.0,0.0,0.32,0.0,0.68,0.0,Normal
0,tcp,http,78,0,OTH,21,39,0.0,1.0,0.0,0.0,0.46,21,39,1.0,0.0,0.53,0.0,0.46,0.0,Normal
0,tcp,other,66,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.2,0.0,0.75,0.0,Normal
0,tcp,http,599,525,SF,4,5,0.0,1.0,0.0,0.0,0.2,4,5,1.0,0.0,0.0,0.0,0.2,0.0,Normal
0,tcp,http,784,676,SF,11,5,0.0,0.45,0.55,0.0,0.0,11,5,0.45,0.55,0.0,0.0,0.0,0.0,Normal
0,tcp,http,409,0,OTH,38,53,0.0,0.89,0.11,0.0,0.36,38,53,0.89,0.11,0.11,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,22,33,0.0,0.82,0.18,0.0,0.45,22,33,0.82,0.18,0.09,0.0,0.45,0.0,Normal
0,tcp,http,60,0,S1,496,517,0.9,0.99,0.01,0.86,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,7,6,0.0,0.71,0.29,0.0,0.17,7,6,0.71,0.29,0.0,0.0,0.17,0.0,Normal
0,tcp,http,408,0,OTH,33,49,0.0,0.88,0.12,0.0,0.41,33,49,0.88,0.12,0.12,0.0,0.41,0.0,Normal
0,tcp,http,78,0,OTH,11,21,0.0,1.0,0.0,0.0,0.48,11,21,1.0,0.0,0.5,0.0,0.48,0.0,Normal
0,tcp,other,66,0,OTH,10,15,0.0,1.0,0.0,0.0,0.33,10,15,1.0,0.0,0.0,0.0,0.33,0.0,Normal
0,tcp,http,60,0,S1,474,491,0.9,0.99,0.01,0.87,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,258,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,16,14,0.0,0.62,0.38,0.0,0.29,16,14,0.62,0.38,0.2,0.0,0.29,0.0,Normal
0,tcp,other,66,0,OTH,26,37,0.0,0.92,0.08,0.0,0.35,26,37,0.92,0.08,0.18,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,793,1356,0.0,0.96,0.04,0.0,0.44,61,96,0.97,0.03,0.0,0.0,0.39,0.0,Normal
0,tcp,other,66,0,OTH,5,14,0.0,1.0,0.0,0.0,0.64,5,14,1.0,0.0,0.33,0.0,0.64,0.0,Normal
0,tcp,other,66,0,OTH,1,2,0.0,1.0,0.0,0.0,0.5,1,2,1.0,0.0,0.33,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,34,44,0.0,0.74,0.26,0.0,0.43,34,44,0.74,0.26,0.0,0.0,0.43,0.0,Normal
0,tcp,other,66,0,OTH,9,18,0.0,1.0,0.0,0.0,0.5,9,18,1.0,0.0,0.0,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,57,88,0.0,0.91,0.09,0.0,0.41,57,88,0.91,0.09,0.06,0.0,0.41,0.0,Normal
0,tcp,other,66,0,OTH,16,15,0.0,0.62,0.38,0.0,0.33,16,15,0.62,0.38,0.19,0.0,0.33,0.0,Normal
0,tcp,http,60,0,S1,706,730,0.92,0.99,0.01,0.89,0.04,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,35,58,0.0,1.0,0.0,0.0,0.4,35,58,1.0,0.0,0.39,0.0,0.4,0.0,Normal
0,tcp,http,393,0,OTH,125,196,0.0,0.97,0.03,0.0,0.38,59,96,0.97,0.03,0.23,0.0,0.41,0.0,Normal
0,tcp,other,66,0,OTH,32,51,0.0,1.0,0.0,0.0,0.37,32,51,1.0,0.0,0.08,0.0,0.37,0.0,Normal
0,tcp,other,66,0,OTH,50,71,0.0,0.92,0.08,0.0,0.35,50,71,0.92,0.08,0.01,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,5,9,0.0,1.0,0.0,0.0,0.44,5,9,1.0,0.0,0.2,0.0,0.44,0.0,Normal
0,tcp,other,66,0,OTH,631,1072,0.0,0.95,0.05,0.0,0.44,52,93,0.92,0.08,0.0,0.0,0.48,0.0,Normal
0,tcp,other,66,0,OTH,37,61,0.0,1.0,0.0,0.0,0.39,37,61,1.0,0.0,0.4,0.0,0.39,0.0,Normal
0,tcp,other,74,0,S1,26,33,0.0,0.88,0.12,0.0,0.3,26,33,0.88,0.12,0.0,0.0,0.3,0.0,Normal
0,tcp,other,66,0,OTH,6,11,0.0,1.0,0.0,0.0,0.45,6,11,1.0,0.0,0.17,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,26,45,0.0,0.85,0.15,0.0,0.51,26,45,0.85,0.15,0.02,0.0,0.51,0.0,Normal
0,tcp,http,409,0,OTH,28,37,0.0,0.79,0.21,0.0,0.41,28,37,0.79,0.21,0.0,0.0,0.41,0.0,Normal
0,tcp,other,66,0,OTH,23,27,0.0,0.91,0.09,0.0,0.22,23,27,0.91,0.09,0.0,0.0,0.22,0.0,Normal
0,tcp,http,408,0,OTH,13,20,0.0,1.0,0.0,0.0,0.35,13,20,1.0,0.0,0.1,0.0,0.35,0.0,Normal
0,tcp,http,60,0,S1,364,383,0.85,0.98,0.02,0.81,0.07,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,130,0,OTH,14,2,0.0,0.14,0.86,0.0,0.0,14,2,0.14,0.86,0.67,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,2,4,0.0,1.0,0.0,0.0,0.5,2,4,1.0,0.0,0.2,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,50,71,0.0,0.88,0.12,0.0,0.38,50,71,0.88,0.12,0.0,0.0,0.38,0.0,Normal
0,tcp,http,566,524,SF,75,109,0.0,0.91,0.09,0.0,0.38,61,96,0.97,0.03,0.0,0.0,0.39,0.0,Normal
0,tcp,other,66,0,OTH,36,83,0.0,1.0,0.0,0.0,0.57,36,83,1.0,0.0,0.43,0.0,0.57,0.0,Normal
0,tcp,other,66,0,OTH,27,65,0.0,1.0,0.0,0.0,0.58,27,65,1.0,0.0,0.41,0.0,0.58,0.0,Normal
0,tcp,http,409,0,OTH,112,172,0.0,0.96,0.04,0.0,0.37,59,92,0.93,0.07,0.09,0.0,0.4,0.0,Normal
0,tcp,http,598,525,SF,39,56,0.0,0.95,0.05,0.0,0.34,39,56,0.95,0.05,0.0,0.0,0.34,0.0,Normal
0,tcp,http,232,0,OTH,65,2294,0.0,1.0,0.0,0.0,0.97,7,97,1.0,0.0,0.41,0.0,0.93,0.0,Normal
0,tcp,other,66,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,60,0,S1,768,862,0.78,0.99,0.01,0.69,0.12,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,4,11,0.0,1.0,0.0,0.0,0.64,4,11,1.0,0.0,0.33,0.0,0.64,0.0,Normal
0,tcp,other,66,0,OTH,20,63,0.0,1.0,0.0,0.0,0.68,20,63,1.0,0.0,0.33,0.0,0.68,0.0,Normal
0,tcp,other,66,0,OTH,153,289,0.0,1.0,0.0,0.0,0.47,55,100,1.0,0.0,0.0,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,http,78,0,OTH,22,54,0.0,1.0,0.0,0.0,0.59,22,54,1.0,0.0,0.42,0.0,0.59,0.0,Normal
0,tcp,other,66,0,OTH,6,5,0.0,0.67,0.33,0.0,0.2,6,5,0.67,0.33,0.0,0.0,0.2,0.0,Normal
0,tcp,http,231,0,OTH,13,39,0.0,1.0,0.0,0.0,0.67,13,39,1.0,0.0,0.33,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,16,19,0.0,0.75,0.25,0.0,0.37,16,19,0.75,0.25,0.25,0.0,0.37,0.0,Normal
0,tcp,http,232,0,OTH,30,75,0.0,1.0,0.0,0.0,0.6,30,75,1.0,0.0,0.39,0.0,0.6,0.0,Normal
0,tcp,http,60,0,S1,502,513,0.92,0.99,0.01,0.9,0.03,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,1329,2308,0.0,0.96,0.04,0.0,0.44,55,100,1.0,0.0,0.0,0.0,0.45,0.0,Normal
0,tcp,http,60,0,S1,850,883,0.91,0.99,0.01,0.88,0.04,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,2,2,0.0,1.0,0.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,8,12,0.0,0.88,0.12,0.0,0.42,8,12,0.88,0.12,0.08,0.0,0.42,0.0,Normal
0,tcp,private,162,0,OTH,1,1,0.0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0.5,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,9,11,0.0,0.67,0.33,0.0,0.45,9,11,0.67,0.33,0.0,0.0,0.45,0.0,Normal
0,tcp,http,60,0,S1,203,222,0.78,0.97,0.03,0.72,0.11,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,6,5,0.0,0.5,0.5,0.0,0.4,6,5,0.5,0.5,0.17,0.0,0.4,0.0,Normal
0,tcp,http,60,0,S1,427,437,0.88,0.97,0.03,0.86,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,7,13,0.0,1.0,0.0,0.0,0.46,7,13,1.0,0.0,0.21,0.0,0.46,0.0,Normal
0,tcp,http,230,0,OTH,5,18,0.0,1.0,0.0,0.0,0.72,5,18,1.0,0.0,0.32,0.0,0.72,0.0,Normal
0,tcp,other,66,0,OTH,198,303,0.0,0.92,0.08,0.0,0.4,57,92,0.93,0.07,0.0,0.0,0.42,0.0,Normal
0,tcp,http,60,0,S1,99,124,0.45,0.94,0.06,0.36,0.25,79,88,0.92,0.08,0.0,0.57,0.17,0.51,DoS
0,tcp,http,231,0,OTH,2,7,0.0,1.0,0.0,0.0,0.71,2,7,1.0,0.0,0.25,0.0,0.71,0.0,Normal
0,tcp,other,66,0,OTH,14,39,0.0,1.0,0.0,0.0,0.64,14,39,1.0,0.0,0.35,0.0,0.64,0.0,Normal
0,tcp,http,60,0,S1,128,159,0.45,0.95,0.05,0.36,0.23,85,96,0.98,0.02,0.0,0.68,0.14,0.6,DoS
0,tcp,other,66,0,OTH,1044,1809,0.0,0.97,0.03,0.0,0.44,57,92,0.93,0.07,0.05,0.0,0.42,0.0,Normal
0,tcp,http,232,0,OTH,25,60,0.0,1.0,0.0,0.0,0.58,25,60,1.0,0.0,0.41,0.0,0.58,0.0,Normal
0,tcp,http,1225,0,OTH,12,30,0.0,1.0,0.0,0.0,0.6,12,30,1.0,0.0,0.39,0.0,0.6,0.0,Normal
0,tcp,http,232,0,OTH,44,125,0.0,1.0,0.0,0.0,0.65,34,96,1.0,0.0,0.35,0.0,0.65,0.0,Normal
0,tcp,http,60,0,S1,370,434,0.67,0.98,0.02,0.57,0.16,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,74,0,S1,417,600,0.0,0.89,0.11,0.0,0.38,61,88,0.9,0.1,0.0,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,48,69,0.0,0.92,0.08,0.0,0.36,48,69,0.92,0.08,0.13,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,6,15,0.0,1.0,0.0,0.0,0.6,6,15,1.0,0.0,0.38,0.0,0.6,0.0,Normal
0,tcp,http,231,0,OTH,16,46,0.0,1.0,0.0,0.0,0.65,16,46,1.0,0.0,0.34,0.0,0.65,0.0,Normal
0,tcp,private,130,0,OTH,2,2,0.0,1.0,0.0,0.0,0.0,2,2,1.0,0.0,0.67,0.0,0.0,0.0,Normal
0,tcp,other,162,0,OTH,14,3,0.0,0.14,0.86,0.0,0.33,14,3,0.14,0.86,0.25,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,41,104,0.0,1.0,0.0,0.0,0.61,39,99,1.0,0.0,0.4,0.0,0.61,0.0,Normal
0,tcp,other,66,0,OTH,297,989,0.0,1.0,0.0,0.0,0.7,42,94,1.0,0.0,0.47,0.0,0.55,0.0,Normal
0,tcp,private,66,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,231,0,OTH,6,19,0.0,1.0,0.0,0.0,0.68,6,19,1.0,0.0,0.3,0.0,0.68,0.0,Normal
0,tcp,http,231,0,OTH,6,20,0.0,1.0,0.0,0.0,0.7,6,20,1.0,0.0,0.29,0.0,0.7,0.0,Normal
0,tcp,other,66,0,OTH,4,11,0.0,1.0,0.0,0.0,0.64,4,11,1.0,0.0,0.33,0.0,0.64,0.0,Normal
0,tcp,http,232,0,OTH,20,57,0.0,1.0,0.0,0.0,0.65,20,57,1.0,0.0,0.34,0.0,0.65,0.0,Normal
0,tcp,http,409,0,OTH,33,43,0.0,0.88,0.12,0.0,0.33,33,43,0.88,0.12,0.18,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,93,136,0.0,0.94,0.06,0.0,0.36,65,100,1.0,0.0,0.08,0.0,0.35,0.0,Normal
0,tcp,http,393,0,OTH,1,2,0.0,1.0,0.0,0.0,0.5,1,2,1.0,0.0,0.0,0.0,0.5,0.0,Normal
0,tcp,http,60,0,S1,205,267,0.46,0.97,0.03,0.36,0.25,98,100,1.0,0.0,0.0,0.97,0.02,0.95,DoS
0,tcp,http,409,0,OTH,83,122,0.0,0.87,0.13,0.0,0.41,58,81,0.86,0.14,0.16,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,41,64,0.0,0.9,0.1,0.0,0.42,41,64,0.9,0.1,0.05,0.0,0.42,0.0,Normal
0,tcp,http,232,0,OTH,8,30,0.0,1.0,0.0,0.0,0.73,8,30,1.0,0.0,0.29,0.0,0.73,0.0,Normal
0,tcp,http,60,0,S1,606,630,0.92,0.99,0.01,0.89,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,2,8,0.0,1.0,0.0,0.0,0.75,2,8,1.0,0.0,0.22,0.0,0.75,0.0,Normal
0,tcp,http,232,0,OTH,4,17,0.0,1.0,0.0,0.0,0.76,4,17,1.0,0.0,0.28,0.0,0.76,0.0,Normal
0,tcp,other,66,0,OTH,17,43,0.0,1.0,0.0,0.0,0.6,17,43,1.0,0.0,0.39,0.0,0.6,0.0,Normal
0,tcp,http,409,0,OTH,29,37,0.0,0.79,0.21,0.0,0.38,29,37,0.79,0.21,0.08,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,318,2748,0.0,1.0,0.0,0.0,0.88,6,96,1.0,0.0,0.46,0.0,0.94,0.0,Normal
0,tcp,http,264,0,OTH,12,23,0.0,1.0,0.0,0.0,0.48,12,23,1.0,0.0,0.5,0.0,0.48,0.0,Normal
0,tcp,other,66,0,OTH,118,184,0.0,0.97,0.03,0.0,0.38,63,100,1.0,0.0,0.0,0.0,0.37,0.0,Normal
0,tcp,http,60,0,S1,244,290,0.64,0.98,0.02,0.54,0.18,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,408,0,OTH,55,76,0.0,0.93,0.07,0.0,0.33,55,76,0.93,0.07,0.08,0.0,0.33,0.0,Normal
0,tcp,http,408,0,OTH,16,19,0.0,0.75,0.25,0.0,0.37,16,19,0.75,0.25,0.2,0.0,0.37,0.0,Normal
0,tcp,other,66,0,OTH,1,1,0.0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,35,50,0.0,0.94,0.06,0.0,0.34,35,50,0.94,0.06,0.33,0.0,0.34,0.0,Normal
0,tcp,private,66,0,OTH,2,2,0.0,1.0,0.0,0.0,0.0,2,2,1.0,0.0,0.67,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,46,64,0.0,0.87,0.13,0.0,0.38,46,64,0.87,0.13,0.0,0.0,0.38,0.0,Normal
0,tcp,http,790,614,SF,2,0,0.0,0.0,1.0,0.0,0.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,181,0,OTH,0,2,0.0,0.0,0.0,0.0,1.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,http,60,0,S1,767,832,0.85,0.99,0.01,0.78,0.09,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,790,614,SF,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,private,258,0,OTH,1,1,0.0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0.5,0.0,0.0,0.0,Normal
0,tcp,http,409,0,OTH,27,33,0.0,0.78,0.22,0.0,0.36,27,33,0.78,0.22,0.06,0.0,0.36,0.0,Normal
0,tcp,http,231,0,OTH,18,54,0.0,1.0,0.0,0.0,0.67,18,54,1.0,0.0,0.33,0.0,0.67,0.0,Normal
0,tcp,http,409,0,OTH,45,64,0.0,0.91,0.09,0.0,0.36,45,64,0.91,0.09,0.06,0.0,0.36,0.0,Normal
0,tcp,http,597,524,SF,48,63,0.0,0.88,0.12,0.0,0.33,48,63,0.88,0.12,0.0,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,900,2112,0.0,1.0,0.0,0.0,0.57,46,96,1.0,0.0,0.47,0.0,0.52,0.0,Normal
0,tcp,other,66,0,OTH,29,86,0.0,1.0,0.0,0.0,0.66,25,75,1.0,0.0,0.33,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,446,795,0.0,0.96,0.04,0.0,0.46,50,96,0.96,0.04,0.0,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,3,18,0.0,1.0,0.0,0.0,0.83,3,18,1.0,0.0,0.21,0.0,0.83,0.0,Normal
0,tcp,other,66,0,OTH,3314,5609,0.0,0.98,0.02,0.0,0.42,54,100,1.0,0.0,0.03,0.0,0.46,0.0,Normal
0,tcp,http,232,0,OTH,81,225,0.0,1.0,0.0,0.0,0.64,37,100,1.0,0.0,0.37,0.0,0.63,0.0,Normal
0,tcp,other,66,0,OTH,139,200,0.0,0.91,0.09,0.0,0.36,60,96,0.97,0.03,0.15,0.0,0.4,0.0,Normal
0,tcp,http,60,0,S1,723,754,0.9,0.98,0.02,0.86,0.06,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,0,3,0.0,0.0,0.0,0.0,1.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,20,19,0.0,0.8,0.2,0.0,0.16,20,19,0.8,0.2,0.0,0.0,0.16,0.0,Normal
0,tcp,other,66,0,OTH,17,45,0.0,1.0,0.0,0.0,0.62,17,45,1.0,0.0,0.37,0.0,0.62,0.0,Normal
0,tcp,other,66,0,OTH,21,56,0.0,1.0,0.0,0.0,0.62,21,56,1.0,0.0,0.37,0.0,0.62,0.0,Normal
0,tcp,http,232,0,OTH,16,43,0.0,1.0,0.0,0.0,0.63,16,43,1.0,0.0,0.36,0.0,0.63,0.0,Normal
0,tcp,http,232,0,OTH,34,85,0.0,1.0,0.0,0.0,0.6,33,83,1.0,0.0,0.39,0.0,0.6,0.0,Normal
0,tcp,http,264,0,OTH,5,5,0.0,1.0,0.0,0.0,0.0,5,5,1.0,0.0,0.83,0.0,0.0,0.0,Normal
0,tcp,http,60,0,S1,614,635,0.92,0.99,0.01,0.89,0.04,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,60,0,S1,903,927,0.93,0.99,0.01,0.91,0.03,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,1394,0,OTH,11,10,0.0,0.73,0.27,0.0,0.2,11,10,0.73,0.27,0.55,0.0,0.2,0.0,Normal
0,tcp,other,66,0,OTH,34,46,0.0,0.88,0.12,0.0,0.35,34,46,0.88,0.12,0.11,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,15,40,0.0,1.0,0.0,0.0,0.62,15,40,1.0,0.0,0.37,0.0,0.62,0.0,Normal
0,tcp,other,66,0,OTH,27,32,0.0,0.78,0.22,0.0,0.34,27,32,0.78,0.22,0.09,0.0,0.34,0.0,Normal
0,tcp,other,66,0,OTH,768,2204,0.0,1.0,0.0,0.0,0.65,38,100,1.0,0.0,0.46,0.0,0.62,0.0,Normal
0,tcp,http,598,525,SF,55,84,0.0,0.93,0.07,0.0,0.39,55,84,0.93,0.07,0.0,0.0,0.39,0.0,Normal
0,tcp,http,790,614,SF,9,12,0.0,1.0,0.0,0.0,0.25,9,12,1.0,0.0,0.0,0.0,0.25,0.0,Normal
0,tcp,other,66,0,OTH,4,5,0.0,0.75,0.25,0.0,0.4,4,5,0.75,0.25,0.17,0.0,0.4,0.0,Normal
0,tcp,http,409,0,OTH,34,56,0.0,1.0,0.0,0.0,0.39,34,56,1.0,0.0,0.39,0.0,0.39,0.0,Normal
0,tcp,http,409,0,OTH,49,80,0.0,0.92,0.08,0.0,0.44,49,80,0.92,0.08,0.07,0.0,0.44,0.0,Normal
0,tcp,http,232,0,OTH,11,35,0.0,1.0,0.0,0.0,0.69,11,35,1.0,0.0,0.33,0.0,0.69,0.0,Normal
0,tcp,http,237,0,OTH,0,4,0.0,0.0,0.0,0.0,1.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,62,90,0.0,0.94,0.06,0.0,0.36,62,90,0.94,0.06,0.23,0.0,0.36,0.0,Normal
